key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
d2303ae3,d2303ae3-69cc-49a2-ad98-c152c03c8d0d,593643,albeh001,alberha01,albert001han,11902,,,,,Q20019993,Alberto,Hanser,Hanser Joel,,Pena,,1992,10,17,,,,2010,2024,2015,2023,,,,,,,,,,,,
d250b6c0,d250b6c0-4351-43e5-8d2e-99e8a0268f1b,623437,topaj001,topaju01,topa--000jus,15145,,,,,Q98807125,Topa,Justin,Justin Robert,,,,1991,3,7,,,,2013,2024,2020,2024,2010,2013,,,,,,,,,,
d2655ddb,d2655ddb-3a1d-4567-8b1f-1aedc4a01d71,548389,strir001,stripro01,stripl000tho,13273,,,,,Q23696706,Stripling,Ross,Thomas Ross,,,,1989,11,23,,,,2012,2024,2016,2024,2009,2012,,,,,,,,,,
d272267a,d272267a-bda8-4735-b6d5-4402440880ab,676194,tetrj001,tetreja01,tetrea000jac,20565,,,,,Q112581288,Tetreault,Jackson,Jackson Joseph,,,,1996,6,3,,,,2017,2024,2022,2022,2016,2016,,,,,,,,,,
d29d93e7,d29d93e7-b51b-4bbf-8737-a30ca737b907,595284,knapa001,knappan01,knapp-001and,14942,,,,,Q29107539,Knapp,Andrew,Andrew Michael,,,,1991,11,9,,,,2013,2024,2017,2024,2011,2013,,,,,,,,,,
d2a0e57d,d2a0e57d-0a2c-4c42-bb4b-8896720ee314,656354,davia003,davisau01,davis-003aus,17117,,,,,Q55604497,Davis,Austin,Austin Richard,,,,1993,2,3,,,,2014,2024,2018,2024,2012,2014,,,,,,,,,,
d2b9235f,d2b9235f-3494-46c2-8603-0a8f762b0dc6,642067,shawm001,shawami01,shawar000mic,19495,,,,,Q23771309,Shawaryn,Mike,Michael Thomas,,,,1994,9,17,,,,2016,2024,2019,2019,2014,2016,,,,,,,,,,
d2ba7dd7,d2ba7dd7-6eb0-4162-bd5b-b06f1c25d25b,553970,nesba001,nesbian01,nesbit001ang,13415,,,,,Q19795155,Nesbitt,Ángel,Ángel Ladimir,,,,1990,12,4,,,,2009,2020,2015,2015,,,,,,,,,,,,
d2ed8482,d2ed8482-5842-4bc8-977a-091b6d806a7a,570481,gonze004,gonzaer01,gonzal004eri,13369,,,,,Q25999379,González,Erik,Erik,,,,1991,8,31,,,,2009,2024,2016,2022,,,,,,,,,,,,
d2f1be6f,d2f1be6f-9d8d-4892-84c6-2ac76d123705,687952,encac001,encarch01,encarn000chr,30011,,,,,Q116467028,Encarnacion-Strand,Christian,Christian Lee,,,,1999,12,1,,,,2021,2024,2023,2024,2021,2021,,,,,,,,,,
